buildYear,salesPeriodTotal,numberOfRooms,paymentCash,residentialArea,areaWeighted,postal,dateRemoved,city,lat,lon,price_area,price_area_log,sale_year,geometry
1999,,5,3495000.0,137.0,146.0,2970,23-08-2012,Hørsholm,55.881402186893006,12.491092257139806,23938.35616438356,10.083237311941712,2012,POINT (718348.0008675541 6198390.003171398)
1999,257.0,5,3495000.0,137.0,146.0,2970,12-12-2012,Hørsholm,55.881402186893006,12.491092257139806,23938.35616438356,10.083237311941712,2012,POINT (718348.0008675541 6198390.003171398)
1999,542.0,5,3295000.0,137.0,146.0,2970,02-10-2013,Hørsholm,55.881402186893006,12.491092257139806,22568.49315068493,10.024310104210409,2013,POINT (718348.0008675541 6198390.003171398)
1981,,3,2995000.0,104.0,104.0,2960,07-08-2012,Rungsted Kyst,55.88246932918377,12.529931851365323,28798.076923076922,10.268063890390314,2012,POINT (720770.00095081 6198632.003172925)
1952,,2,4500000.0,90.0,133.0,2960,11-01-2013,Rungsted Kyst,55.88356454789474,12.520897008734504,33834.58646616541,10.429238826518795,2013,POINT (720199.0009309397 6198725.003172299)
1951,,6,8295000.0,104.0,149.0,2960,25-09-2012,Rungsted Kyst,55.89611330913998,12.526659411532664,55671.14093959732,10.927217175661223,2012,POINT (720488.0009436375 6200139.003170164)
1951,434.0,4,6500000.0,104.0,149.0,2960,10-10-2013,Rungsted Kyst,55.89611330913998,12.526659411532664,43624.161073825504,10.683366428920406,2013,POINT (720488.0009436375 6200139.003170164)
1917,,9,12800000.0,251.0,285.0,2960,04-07-2012,Rungsted Kyst,55.874354153931094,12.549154485752195,44912.28070175439,10.712466548621196,2012,POINT (722018.0009941173 6197791.003175394)
1960,654.0,4,2995000.0,129.0,129.0,2970,04-09-2013,Hørsholm,55.88626784339974,12.5027441557984,23217.054263565893,10.052642385170016,2013,POINT (719049.0008919577 6198968.003170971)
1897,459.0,3,1695000.0,82.0,78.0,2970,14-07-2012,Hørsholm,55.885961581530196,12.49770918236785,21730.76923076923,9.986484472107096,2012,POINT (718736.0008813592 6198918.003170811)
1897,,3,1695000.0,82.0,78.0,2970,22-03-2012,Hørsholm,55.885961581530196,12.49770918236785,21730.76923076923,9.986484472107096,2012,POINT (718736.0008813592 6198918.003170811)
1974,,5,2395000.0,129.0,131.0,2970,02-10-2012,Hørsholm,55.89419885474368,12.512180237007707,18282.442748091602,9.813696465626,2012,POINT (719594.0009121083 6199880.003169873)
1962,,5,3995000.0,133.0,141.0,2970,29-06-2012,Hørsholm,55.889100954587605,12.487528403211307,28333.333333333332,10.251794246804344,2012,POINT (718082.0008602322 6199235.003169778)
1962,92.0,5,3995000.0,133.0,141.0,2970,24-06-2012,Hørsholm,55.889100954587605,12.487528403211307,28333.333333333332,10.251794246804344,2012,POINT (718082.0008602322 6199235.003169778)
1896,642.0,7,11800000.0,274.0,281.0,2960,04-02-2013,Rungsted Kyst,55.88906223589609,12.540178670370025,41992.88256227758,10.645255420102147,2013,POINT (721373.0009737647 6199398.003172152)
1896,,6,15900000.0,274.0,281.0,2960,23-03-2012,Rungsted Kyst,55.88906223589609,12.540178670370025,56583.62989323843,10.943474997856715,2012,POINT (721373.0009737647 6199398.003172152)
1986,,3,1995000.0,95.0,97.0,2970,19-05-2012,Hørsholm,55.90376861792478,12.509556827542578,20567.01030927835,9.931443629802718,2012,POINT (719376.0009065266 6200936.003167926)
2007,,5,5750000.0,168.0,173.0,2970,08-06-2012,Hørsholm,55.878166985937995,12.510299180206802,33236.99421965318,10.411418818275754,2012,POINT (719567.0009079988 6198091.003172849)
1936,,5,4995000.0,164.0,164.0,2960,13-05-2012,Rungsted Kyst,55.88367417951296,12.529305456002286,30457.317073170732,10.324081542240593,2012,POINT (720724.0009494276 6198764.003172665)
1973,532.0,6,3995000.0,194.0,202.0,2970,22-08-2012,Hørsholm,55.89404802583226,12.495381225702035,19777.227722772277,9.892286439781307,2012,POINT (718545.0008765282 6199810.003169167)
1973,,6,3995000.0,194.0,202.0,2970,18-06-2013,Hørsholm,55.89404802583226,12.495381225702035,19777.227722772277,9.892286439781307,2013,POINT (718545.0008765282 6199810.003169167)
1959,,5,9995000.0,256.0,256.0,2960,05-10-2012,Rungsted Kyst,55.89297880281994,12.537495486804344,39042.96875,10.572418081437075,2012,POINT (721183.00096774 6199825.003171274)
1986,,4,2595000.0,127.0,129.0,2970,20-04-2012,Hørsholm,55.90236534665554,12.506741168886606,20116.279069767443,9.909284670220455,2012,POINT (719208.0009005105 6200771.003168073)
1970,,6,3795000.0,157.0,165.0,2970,24-05-2012,Hørsholm,55.889127467235326,12.50620188861358,23000.0,10.043249494911286,2012,POINT (719249.0008993025 6199297.003170576)
1954,,7,4650000.0,184.0,206.0,2970,16-11-2012,Hørsholm,55.8775201046392,12.511856192061936,22572.81553398058,10.024501608773958,2012,POINT (719668.0009113356 6198024.003173044)
1870,,5,5395000.0,200.0,194.0,2970,24-09-2012,Hørsholm,55.89012610114314,12.485620503729837,27809.278350515466,10.233124997611045,2012,POINT (717957.000856317 6199343.003169501)
1832,,5,3595000.0,139.0,202.0,2970,07-11-2012,Hørsholm,55.89173136012829,12.49558873351644,17797.029702970296,9.78678685173608,2012,POINT (718571.0008769508 6199553.003169618)
1997,,4,2995000.0,155.0,151.0,2970,09-06-2012,Hørsholm,55.9000287749533,12.495327497284329,19834.437086092716,9.895174952716763,2012,POINT (718508.0008764437 6200475.00316802)
1917,,6,5275000.0,228.0,220.0,2960,05-10-2012,Rungsted Kyst,55.88423032828373,12.515854194385396,23977.272727272728,10.084861690974043,2012,POINT (719880.0009199852 6198783.003171943)
1917,858.0,6,5495000.0,228.0,220.0,2960,03-05-2012,Rungsted Kyst,55.88423032828373,12.515854194385396,24977.272727272728,10.125721599467497,2012,POINT (719880.0009199852 6198783.003171943)
2002,,6,4645000.0,153.0,157.0,2970,14-06-2012,Hørsholm,55.87592069016896,12.495094061202927,29585.987261146496,10.295056124881768,2012,POINT (718629.0008758462 6197793.003172618)
1937,,4,3295000.0,109.0,115.0,2960,25-10-2012,Rungsted Kyst,55.89400556657932,12.522083607778786,28652.17391304348,10.262984597555494,2012,POINT (720214.0009335799 6199890.003170359)
1943,422.0,6,9950000.0,171.0,218.0,2960,07-01-2013,Rungsted Kyst,55.89546677221693,12.524120378965858,45642.20183486238,10.728588046345687,2013,POINT (720333.0009380493 6200059.003170172)
1973,,4,3595000.0,127.0,132.0,2960,23-10-2012,Rungsted Kyst,55.88840418166154,12.512328217867033,27234.848484848484,10.212252626550914,2012,POINT (719636.0009124002 6199236.003170987)
1973,,4,3450000.0,127.0,132.0,2960,06-08-2013,Rungsted Kyst,55.88840418166154,12.512328217867033,26136.363636363636,10.171082866421171,2013,POINT (719636.0009124002 6199236.003170987)
1965,,4,2295000.0,119.0,122.0,2970,30-05-2012,Hørsholm,55.89206806585175,12.503347262033575,18811.475409836065,9.842222356743527,2012,POINT (719054.0008932597 6199615.003169888)
1961,,6,11500000.0,267.0,319.0,2970,18-03-2013,Hørsholm,55.87785497958498,12.505792490560141,36050.156739811915,10.492666490548634,2013,POINT (719287.0008983803 6198042.003172712)
1961,,6,9995000.0,267.0,319.0,2970,16-04-2013,Hørsholm,55.87785497958498,12.505792490560141,31332.288401253918,10.352404423131793,2013,POINT (719287.0008983803 6198042.003172712)
1975,416.0,6,7900000.0,286.0,293.0,2960,19-06-2013,Rungsted Kyst,55.86946765686268,12.552098478089393,26962.45733788396,10.202200708420182,2013,POINT (722230.0010008621 6197257.003176473)
1969,,5,1995000.0,126.0,129.0,2970,06-07-2012,Hørsholm,55.892161797854826,12.480411067958364,15465.116279069767,9.646342203944428,2012,POINT (717620.000845691 6199553.003168896)
1969,,5,3395000.0,126.0,129.0,2970,23-02-2013,Hørsholm,55.892161797854826,12.480411067958364,26317.82945736434,10.178001914613262,2013,POINT (717620.000845691 6199553.003168896)
2001,,4,2745000.0,115.0,117.0,2970,28-06-2012,Hørsholm,55.88103473256588,12.493266670257402,23461.53846153846,10.063117698128012,2012,POINT (718486.0008720645 6198356.003171562)
1917,1.003,6,5995000.0,183.0,194.0,2960,07-12-2012,Rungsted Kyst,55.87791838988508,12.546536964769384,30902.061855670105,10.338578187380424,2012,POINT (721834.0009881458 6198179.003174585)
1917,869.0,4,8900000.0,183.0,194.0,2960,04-05-2012,Rungsted Kyst,55.87791838988508,12.546536964769384,45876.28865979381,10.73370367563904,2012,POINT (721834.0009881458 6198179.003174585)
1977,,5,2495000.0,158.0,159.0,2970,09-08-2012,Hørsholm,55.891059428408965,12.485048266067492,15691.82389937107,9.660895084947525,2012,POINT (717916.0008551481 6199445.003169299)
1959,,3,4350000.0,126.0,132.0,2960,11-01-2013,Rungsted Kyst,55.892364466747,12.525070919266875,32954.545454545456,10.402884480478496,2013,POINT (720410.0009401232 6199717.003170807)
2017,492.0,2,3650000.0,185.0,90.0,2960,13-03-2012,Rungsted Kyst,55.88789416097068,12.521673426450226,40555.555555555555,10.61042805522841,2012,POINT (720223.0009326553 6199209.003171506)
2003,,4,3295000.0,126.0,128.0,2970,12-10-2012,Hørsholm,55.87839395082345,12.490006250586646,25742.1875,10.155886461999128,2012,POINT (718297.0008652932 6198052.003171928)
1949,,7,3995000.0,150.0,192.0,2970,17-01-2013,Hørsholm,55.877002197501575,12.510785749765846,20807.291666666668,9.943058765154731,2013,POINT (719604.0009090359 6197963.003173094)
1949,129.0,5,5495000.0,150.0,192.0,2970,19-07-2013,Hørsholm,55.877002197501575,12.510785749765846,28619.791666666668,10.261853773792078,2013,POINT (719604.0009090359 6197963.003173094)
1949,241.0,7,5195000.0,150.0,192.0,2970,20-11-2013,Hørsholm,55.877002197501575,12.510785749765846,27057.291666666668,10.205711810487683,2013,POINT (719604.0009090359 6197963.003173094)
1986,,4,2295000.0,119.0,121.0,2970,30-07-2012,Hørsholm,55.90241096402118,12.507033375407556,18966.942148760332,9.850452855880041,2012,POINT (719226.0009011329 6200777.003168074)
1905,,13,7500000.0,355.0,360.0,2960,27-02-2012,Rungsted Kyst,55.88559363594033,12.538230755706348,20833.333333333332,9.944309547056383,2012,POINT (721271.0009693594 6199006.003172719)
1957,,4,7200000.0,180.0,197.0,2960,05-09-2012,Rungsted Kyst,55.893150910580644,12.521158040531585,36548.22335025381,10.506387855248295,2012,POINT (720161.0009315533 6199792.003170478)
1933,,6,7495000.0,180.0,225.0,2960,01-02-2012,Rungsted Kyst,55.88517111425136,12.53635251749916,33311.11111111111,10.413646287314416,2012,POINT (721156.0009651392 6198953.003172712)
1933,792.0,6,6950000.0,180.0,225.0,2960,11-12-2013,Rungsted Kyst,55.88517111425136,12.53635251749916,30888.88888888889,10.338151815336555,2013,POINT (721156.0009651392 6198953.003172712)
1989,,4,2650000.0,107.0,104.0,2970,16-03-2012,Hørsholm,55.90946191293046,12.520508674081347,25480.76923076923,10.145679298821033,2012,POINT (720028.0009302106 6201604.003167332)
1962,,4,3195000.0,117.0,121.0,2970,14-04-2012,Hørsholm,55.88956977904997,12.488434463651135,26404.95867768595,10.181307100197031,2012,POINT (718136.0008621006 6199290.003169727)
1898,,9,5195000.0,206.0,200.0,2960,27-03-2013,Rungsted Kyst,55.88364937179881,12.523272272282288,25975.0,10.164889815967427,2013,POINT (720347.0009361348 6198742.00317239)
1973,,5,3595000.0,136.0,166.0,2970,15-03-2012,Hørsholm,55.894431263502206,12.511913229088636,21656.626506024095,9.98306676078074,2012,POINT (719576.0009115359 6199905.003169817)
2003,,4,2595000.0,113.0,115.0,2970,09-03-2012,Hørsholm,55.87847630139971,12.49058945973741,22565.217391304348,10.024164946218876,2012,POINT (718333.0008664998 6198063.003171936)
1963,,4,3495000.0,117.0,121.0,2970,18-09-2012,Hørsholm,55.889699947780635,12.487966172007074,28884.297520661155,10.271053388053307,2012,POINT (718106.0008611358 6199303.003169684)
1978,445.0,8,7750000.0,255.0,289.0,2950,31-01-2012,Vedbæk,55.86543165557906,12.551745680671617,26816.60899653979,10.196776713217098,2012,POINT (722231.0010000307 6196807.003177222)
1978,434.0,8,7750000.0,255.0,289.0,2950,19-01-2012,Vedbæk,55.86543165557906,12.551745680671617,26816.60899653979,10.196776713217098,2012,POINT (722231.0010000307 6196807.003177222)
2002,,4,2595000.0,115.0,117.0,2970,11-07-2012,Hørsholm,55.87859207462967,12.4918954429143,22179.48717948718,10.00692313978437,2012,POINT (718414.0008692059 6198080.003171969)
1935,,4,3795000.0,113.0,137.0,2960,24-06-2012,Rungsted Kyst,55.89456776760193,12.527879192540151,27700.729927007298,10.229214042983742,2012,POINT (720573.0009463222 6199971.003170516)
2001,,8,5350000.0,189.0,196.0,2970,08-01-2013,Hørsholm,55.88159051251219,12.492692792208759,27295.918367346938,10.214492459641672,2013,POINT (718447.0008708744 6198416.003171433)
1989,,3,2195000.0,95.0,91.0,2970,01-11-2012,Hørsholm,55.909755689958544,12.521239669774747,24120.879120879123,10.090833097974558,2012,POINT (720072.0009318072 6201639.003167309)
1977,,7,7500000.0,198.0,225.0,2960,29-05-2013,Rungsted Kyst,55.897709065272274,12.527764525286234,33333.333333333336,10.41431317630212,2013,POINT (720548.0009460835 6200320.003169912)
1972,,6,3695000.0,145.0,151.0,2970,12-07-2012,Hørsholm,55.87157996017739,12.512374927538305,24470.19867549669,10.105211275549514,2012,POINT (719734.0009124232 6197365.003174202)
1999,,4,3695000.0,126.0,128.0,2970,10-10-2012,Hørsholm,55.889867919593904,12.497564963933588,28867.1875,10.270460848444822,2012,POINT (718705.0008810749 6199352.003170055)
1999,,4,3250000.0,115.0,116.0,2970,13-03-2013,Hørsholm,55.881003315404044,12.491840214389589,28017.241379310344,10.240575363199556,2013,POINT (718397.0008691023 6198348.003171506)
2001,,4,2795000.0,115.0,117.0,2970,25-07-2012,Hørsholm,55.88091768994943,12.49327214306382,23888.88888888889,10.08116872977358,2012,POINT (718487.0008720753 6198343.003171584)
1978,,5,2795000.0,129.0,130.0,2970,23-10-2013,Hørsholm,55.892768711628406,12.485649666535206,21500.0,9.975808214115753,2013,POINT (717944.0008563892 6199637.003168997)
1960,,4,2195000.0,147.0,114.0,2970,20-08-2012,Hørsholm,55.88941053677095,12.491828014212045,19254.385964912282,9.865494156096913,2012,POINT (718349.000869116 6199283.003169899)
1986,,3,1695000.0,98.0,100.0,2970,02-01-2013,Hørsholm,55.902940949214155,12.509257933391796,16950.0,9.738023112808596,2013,POINT (719362.0009058834 6200843.003168071)
1970,,7,3395000.0,175.0,177.0,2970,06-10-2012,Hørsholm,55.894841997666006,12.503501498269829,19180.790960451977,9.861664586401105,2012,POINT (719048.0008935988 6199924.003169365)
1954,532.0,6,6750000.0,229.0,249.0,2970,16-10-2013,Hørsholm,55.88573071111188,12.423475511055837,27108.433734939757,10.207600166384005,2013,POINT (714097.0007356487 6198660.003167945)
1938,,4,6995000.0,135.0,155.0,2970,19-08-2013,Hørsholm,55.90856812843901,12.526286320056741,45129.032258064515,10.717281049162471,2013,POINT (720394.0009428719 6201523.003167769)
1966,,4,2395000.0,98.0,98.0,2970,22-09-2012,Hørsholm,55.87910352076815,12.505521255013685,24438.775510204083,10.10392631015658,2012,POINT (719263.0008978099 6198180.00317246)
1974,,6,4395000.0,194.0,202.0,2970,21-01-2013,Hørsholm,55.892738189420974,12.495279337365556,21757.425742574258,9.98771039170021,2013,POINT (718546.0008763098 6199664.00316941)
1974,,6,3995000.0,194.0,202.0,2970,22-05-2013,Hørsholm,55.892738189420974,12.495279337365556,19777.227722772277,9.892286439781307,2013,POINT (718546.0008763098 6199664.00316941)
1896,,5,10900000.0,193.0,203.0,2960,07-02-2013,Rungsted Kyst,55.88057336433143,12.545515623628534,53694.581280788174,10.891067368157584,2013,POINT (721755.0009858293 6198471.003174028)
1960,,4,8495000.0,215.0,241.0,2960,22-08-2012,Rungsted Kyst,55.874031068711865,12.549444846561105,35248.96265560166,10.470191379597514,2012,POINT (722038.000994782 6197756.003175469)
1960,108.0,4,6950000.0,215.0,241.0,2960,31-03-2013,Rungsted Kyst,55.874031068711865,12.549444846561105,28838.17427385892,10.26945528405032,2013,POINT (722038.000994782 6197756.003175469)
1904,,9,11500000.0,330.0,377.0,2960,12-11-2012,Rungsted Kyst,55.882959875796175,12.526937013194177,30503.97877984085,10.325612405885467,2012,POINT (720580.0009441894 6198677.003172689)
1965,,4,2695000.0,119.0,125.0,2970,02-10-2012,Hørsholm,55.88742451017102,12.503488399384384,21560.0,9.978595025022933,2012,POINT (719089.0008935373 6199099.003170785)
1973,561.0,5,7395000.0,254.0,262.0,2950,29-01-2013,Vedbæk,55.86558472319796,12.5473784415629,28225.190839694656,10.24797015036594,2013,POINT (721957.0009900115 6196810.003176978)
1973,,5,7395000.0,254.0,262.0,2950,04-07-2012,Vedbæk,55.86558472319796,12.5473784415629,28225.190839694656,10.24797015036594,2012,POINT (721957.0009900115 6196810.003176978)
2001,,5,3995000.0,147.0,158.0,2970,17-09-2012,Hørsholm,55.881592683154715,12.492932928853016,25284.810126582277,10.137959104155545,2012,POINT (718462.0008713733 6198417.003171442)
2001,230.0,5,3995000.0,147.0,158.0,2970,24-04-2013,Hørsholm,55.881592683154715,12.492932928853016,25284.810126582277,10.137959104155545,2013,POINT (718462.0008713733 6198417.003171442)
2001,,4,3850000.0,147.0,158.0,2970,10-08-2013,Hørsholm,55.881592683154715,12.492932928853016,24367.08860759494,10.100988673237,2013,POINT (718462.0008713733 6198417.003171442)
1935,,5,7500000.0,210.0,258.0,2960,07-12-2012,Rungsted Kyst,55.89413638506233,12.527872006111851,29069.767441860466,10.277453993584922,2012,POINT (720575.0009463043 6199923.003170599)
1971,,6,3695000.0,137.0,146.0,2970,29-09-2012,Hørsholm,55.890633155802476,12.516449778504072,25308.219178082192,10.138884490656103,2012,POINT (719881.0009213034 6199497.003170745)
1977,,4,2975000.0,124.0,129.0,2970,24-11-2012,Hørsholm,55.89779851522465,12.50229599512319,23062.01550387597,10.045942192600195,2012,POINT (718956.0008910631 6200249.003168749)
1969,,5,3495000.0,150.0,154.0,2970,26-01-2013,Hørsholm,55.891351391203564,12.513970765725992,22694.805194805194,10.029891331236419,2013,POINT (719722.0009159502 6199569.003170495)
1999,,5,3995000.0,137.0,147.0,2970,22-05-2013,Hørsholm,55.880380328239596,12.490664535625465,27176.87074829932,10.210121550403775,2013,POINT (718327.0008666642 6198275.003171575)
1999,,4,2695000.0,115.0,116.0,2970,21-12-2012,Hørsholm,55.88053858294742,12.492374292859347,23232.758620689656,10.05331857121887,2012,POINT (718433.0008702086 6198298.003171617)
1986,,4,1795000.0,97.0,99.0,2970,31-01-2013,Hørsholm,55.90306955450741,12.506324628741686,18131.31313131313,9.805395729769927,2013,POINT (719178.0008996277 6200848.003167915)
1999,,6,4950000.0,173.0,183.0,2970,17-06-2013,Hørsholm,55.88004586785132,12.490410552217634,27049.180327868853,10.205411981703453,2013,POINT (718313.000866137 6198237.00317163)
1968,,7,3595000.0,171.0,175.0,2970,14-03-2013,Hørsholm,55.89419094902718,12.503314751661613,20542.85714285714,9.93026857521377,2013,POINT (719040.0008932006 6199851.00316948)
1936,,6,2995000.0,138.0,154.0,2970,25-11-2013,Hørsholm,55.87934996563164,12.502552377474613,19448.051948051947,9.875502187118057,2013,POINT (719076.0008915204 6198198.003172284)
1990,,3,1350000.0,57.0,57.0,2970,11-03-2013,Hørsholm,55.885713616286154,12.49631104288036,23684.21052631579,10.072563882580061,2013,POINT (718650.0008784321 6198886.003170798)
1973,,5,6895000.0,208.0,216.0,2950,01-05-2013,Vedbæk,55.86566196234652,12.548440822434886,31921.296296296296,10.371028661525374,2013,POINT (722023.000992442 6196822.003177018)
1965,,6,3495000.0,170.0,196.0,2970,10-12-2013,Hørsholm,55.89288181263397,12.509180971258418,17831.632653061224,9.78872927441953,2013,POINT (719414.0009056727 6199724.00316999)
1850,,4,1900000.0,115.0,111.0,2970,04-11-2013,Hørsholm,55.8775380580306,12.446392965311365,17117.117117117115,9.747834242824334,2013,POINT (715575.0007785468 6197820.003170349)
1999,,4,2995000.0,115.0,116.0,2970,11-04-2013,Hørsholm,55.88088536667881,12.491877601668318,25818.96551724138,10.158864598425323,2013,POINT (718400.0008691794 6198335.003171531)
1986,,4,2495000.0,119.0,121.0,2970,08-06-2013,Hørsholm,55.90406866851986,12.509439904783356,20619.834710743802,9.934008741571015,2013,POINT (719367.0009062776 6200969.003167866)
1986,,4,2195000.0,101.0,103.0,2970,04-06-2013,Hørsholm,55.9026575384391,12.505007026360047,21310.679611650485,9.966963616261774,2013,POINT (719098.0008968257 6200798.003167938)
2014,,7,3150000.0,240.0,240.0,2970,15-10-2013,Hørsholm,55.87948902898021,12.505875941360431,13125.0,9.482274087459825,2013,POINT (719283.0008985654 6198224.003172404)
2003,,4,3675000.0,137.0,138.0,2970,20-03-2013,Hørsholm,55.87870657552328,12.489762416025783,26630.434782608696,10.18981000547187,2013,POINT (718280.0008647908 6198086.003171861)
1910,,5,3675000.0,220.0,229.0,2970,03-07-2013,Hørsholm,55.87997115336564,12.451647240287171,16048.034934497817,9.683341687074835,2013,POINT (715890.0007886541 6198107.003170085)
1910,1.011,8,3995000.0,220.0,229.0,2970,17-07-2012,Hørsholm,55.87997115336564,12.451647240287171,17445.414847161574,9.766832133628272,2012,POINT (715890.0007886541 6198107.003170085)
1964,,6,4295000.0,156.0,162.0,2970,03-07-2013,Hørsholm,55.887206088596066,12.503580688721593,26512.345679012345,10.185365778168109,2013,POINT (719096.0008937318 6199075.003170827)
1964,,5,4250000.0,156.0,162.0,2970,25-07-2013,Hørsholm,55.887206088596066,12.503580688721593,26234.567901234568,10.174833205668216,2013,POINT (719096.0008937318 6199075.003170827)
1999,,5,3995000.0,146.0,156.0,2970,12-09-2013,Hørsholm,55.88129900442464,12.491242945604045,25608.97435897436,10.150698129932975,2013,POINT (718358.0008678656 6198379.003171424)
1989,,3,2200000.0,85.0,82.0,2970,21-11-2012,Hørsholm,55.90957911361421,12.516725454003408,26829.268292682926,10.19724867106429,2012,POINT (719791.0009219872 6201605.003167138)
1967,,5,3150000.0,137.0,142.0,2970,27-03-2013,Hørsholm,55.88710185700693,12.504083237725053,22183.098591549297,10.007085953200555,2013,POINT (719128.0008947956 6199065.003170871)
2005,,4,2895000.0,111.0,114.0,2970,24-11-2012,Hørsholm,55.8792901502616,12.489159027255807,25394.736842105263,10.142297220594736,2012,POINT (718239.0008635474 6198149.003171722)
1973,,8,8900000.0,296.0,298.0,2960,14-01-2013,Rungsted Kyst,55.89344153080627,12.52356856605896,29865.771812080537,10.304468348196965,2013,POINT (720310.0009368295 6199832.003170535)
1977,,5,4975000.0,133.0,162.0,2960,14-12-2012,Rungsted Kyst,55.885324111367844,12.529775312438867,30709.876543209877,10.332339593342446,2012,POINT (720744.000950476 6198949.003172376)
1999,,5,4295000.0,146.0,155.0,2970,12-05-2013,Hørsholm,55.881235953127366,12.490613438303221,27709.677419354837,10.229536996481245,2013,POINT (718319.0008665624 6198370.00317141)
1984,562.0,5,5500000.0,173.0,170.0,2960,06-08-2013,Rungsted Kyst,55.87288461291002,12.547420996612376,32352.941176470587,10.384460213152437,2013,POINT (721918.0009901419 6197622.00317559)
1989,,4,2595000.0,120.0,117.0,2970,06-11-2012,Hørsholm,55.90943933722493,12.519097943350976,22179.48717948718,10.00692313978437,2012,POINT (719940.0009271374 6201597.003167271)
1978,,7,7300000.0,228.0,246.0,2960,27-08-2013,Rungsted Kyst,55.89642883693799,12.526944107385292,29674.79674796748,10.298053370186256,2013,POINT (720504.0009442666 6200175.00317012)
1984,,3,2300000.0,95.0,91.0,2970,15-01-2013,Hørsholm,55.91001358662635,12.519454164236127,25274.725274725275,10.137560174382529,2013,POINT (719959.0009279153 6201662.003167179)
1962,,4,2695000.0,110.0,117.0,2970,22-03-2013,Hørsholm,55.88605581841775,12.498821527713664,23034.188034188035,10.044734827527478,2013,POINT (718805.0008836926 6198932.003170842)
1959,,6,4295000.0,162.0,159.0,2960,17-07-2013,Rungsted Kyst,55.88532259871275,12.52543975490274,27012.578616352203,10.20405791118026,2013,POINT (720473.000940902 6198935.003172172)
2005,,4,2995000.0,108.0,109.0,2970,23-01-2013,Hørsholm,55.879517530507634,12.489067478690725,27477.064220183485,10.221106907302543,2013,POINT (718232.0008633598 6198174.003171672)
2006,,2,3395000.0,90.0,90.0,2970,03-07-2013,Hørsholm,55.87980098787815,12.502816969960485,37722.22222222222,10.538004648644668,2013,POINT (719090.0008920818 6198249.003172209)
2006,,2,2675000.0,90.0,90.0,2970,05-05-2013,Hørsholm,55.87963034594698,12.503441400953102,29722.222222222223,10.29965026798198,2013,POINT (719130.0008934018 6198232.003172269)
1986,,4,2390000.0,119.0,121.0,2970,16-01-2013,Hørsholm,55.90370808159153,12.50852701387442,19752.06611570248,9.891013378310952,2013,POINT (719312.0009043249 6200926.003167892)
1984,,4,4625000.0,155.0,152.0,2960,08-05-2013,Rungsted Kyst,55.87382466046936,12.544755966795455,30427.63157894737,10.323106408082387,2013,POINT (721746.0009840686 6197718.003175281)
1902,470.0,13,37000000.0,618.0,722.0,2950,29-07-2013,Vedbæk,55.862697017424935,12.560801293260482,51246.53739612189,10.844403331715672,2013,POINT (722813.0010210389 6196532.003178194)
1981,,5,4345000.0,140.0,135.0,2960,11-01-2013,Rungsted Kyst,55.89078320451252,12.520319376546311,32185.185185185186,10.3792615382432,2013,POINT (720122.0009297127 6199526.003170894)
2014,,3,1225000.0,145.0,145.0,2970,10-08-2013,Hørsholm,55.89162393583558,12.479082856602695,8448.275862068966,9.04171765954039,2013,POINT (717540.0008429924 6199489.003168945)
1986,,4,2245000.0,89.0,89.0,2970,13-06-2013,Hørsholm,55.892524063721716,12.486667746066976,25224.719101123595,10.135579709426352,2013,POINT (718009.0008584779 6199613.003169088)
1986,,4,1975000.0,98.0,100.0,2970,23-08-2013,Hørsholm,55.90314630758505,12.509308507104569,19750.0,9.890908770329268,2013,POINT (719364.0009059923 6200866.003168032)
2002,,4,4495000.0,144.0,150.0,2970,26-09-2012,Hørsholm,55.875761777280175,12.495623555292928,29966.666666666668,10.307840931791603,2012,POINT (718663.0008769503 6197777.003172669)
1999,,3,2495000.0,115.0,116.0,2970,22-02-2012,Hørsholm,55.88079160479806,12.492013137052927,21508.620689655174,9.97620909606139,2012,POINT (718409.0008694599 6198325.003171556)
1974,,4,2850000.0,129.0,181.0,2970,26-10-2012,Hørsholm,55.895817346970425,12.490067812757244,15745.85635359116,9.664332520979007,2012,POINT (718203.0008655008 6199990.003168602)
1960,,4,3645000.0,151.0,164.0,2970,11-01-2012,Hørsholm,55.8861296430483,12.504123523649804,22225.60975609756,10.009000495600697,2012,POINT (719136.0008948763 6198957.003171057)
1975,,5,6395000.0,203.0,248.0,2960,03-01-2012,Rungsted Kyst,55.88738592598899,12.514923913574718,25786.290322580644,10.157598246830098,2012,POINT (719804.0009179888 6199131.003171296)
1975,489.0,5,5995000.0,203.0,248.0,2960,11-12-2013,Rungsted Kyst,55.88738592598899,12.514923913574718,24173.387096774193,10.093007600278769,2013,POINT (719804.0009179888 6199131.003171296)
1984,,4,2295000.0,130.0,126.0,2970,16-07-2013,Hørsholm,55.89317757157383,12.484230287305502,18214.285714285714,9.809961494525304,2013,POINT (717853.0008534833 6199678.00316886)
2001,,4,2845000.0,115.0,117.0,2970,15-06-2013,Hørsholm,55.88062037257343,12.493293399314306,24316.239316239316,10.098899690744812,2013,POINT (718490.0008721179 6198310.00317164)
2015,,5,2395000.0,172.0,147.0,2970,10-04-2013,Hørsholm,55.88566041924601,12.499761782175472,16292.517006802722,9.698461202048417,2013,POINT (718866.0008856666 6198891.003170957)
